V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q1.1,Q1.2,Q1.3_1_TEXT,Q1.3_2_TEXT,Q1.3_3_TEXT,Q1.3_4_TEXT,Q1.3_5_TEXT,Q1.3_6_TEXT,Q1.3_7_TEXT,Q1.4,Q1.5_1,Q1.5_2,Q1.5_3,Q1.5_4,Q1.5_5,Q1.5_6,Q1.5_7,Q1.5_7_TEXT,Q1.6,Q1.6_TEXT,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.3_1,Q2.3_2,Q2.3_3,Q2.3_4,Q2.4_1,Q2.4_2,Q2.4_3,Q2.4_4,Q3.1,Q3.2_1,Q3.2_2,Q3.2_3,Q3.3_1,Q3.3_2,Q3.3_3,Q3.3_4,Q3.4_1,Q3.4_2,Q3.4_3,Q3.4_4,Q4.1,Q4.2,Q4.3,Q4.4,Q4.5,Q4.6,Q4.7_1,Q4.7_3,Q4.7_4,Q4.7_5,Q4.7_6,Q4.7_7,Q4.8,Q4.9,Q4.10,Q5.1,Q5.2,Q5.3_1,Q5.3_2,Q5.3_3,Q5.3_4,Q5.4,Q5.5_1,Q5.5_2,Q5.5_3,Q5.5_4,Q5.6,Q5.7_1,Q5.7_2,Q5.7_3,Q5.7_4,Q6.1,Q6.2,Q6.3_1,Q6.3_2,Q6.3_3,Q6.3_4,Q6.4,Q6.5_1,Q6.5_2,Q6.5_3,Q6.5_4,Q6.6,Q6.7_1,Q6.7_2,Q6.7_3,Q6.7_4,Q7.1,Q7.2,Q7.3_1,Q7.3_2,Q7.3_3,Q7.3_4,Q7.4,Q7.5_1,Q7.5_2,Q7.5_3,Q7.5_4,Q7.6,Q7.7_1,Q7.7_2,Q7.7_3,Q7.7_4,Q8.1,Q8.2,Q8.3_1,Q8.3_2,Q8.3_3,Q8.3_4,Q8.4,Q8.5_1,Q8.5_2,Q8.5_3,Q8.5_4,Q8.6,Q8.7_1,Q8.7_2,Q8.7_3,Q8.7_4,Q9.1,Q9.2,Q9.3,Q9.4,Q9.5,Q9.6,Q9.7,Q10.1,Q10.2,Q10.3,Q10.4,Q105,Q10.5,Q10.6,Q10.7,Q10.8,Q10.9,Q10.10,Q10.11,Q10.12,Q10.13,Q10.14,Q10.15,Q11.1,Q11.2_1,Q11.2_2,Q11.2_3,Q11.2_4,Q12.1,Q12.2_1,Q12.2_3,Q12.2_4,Q12.2_5,Q12.3_1,Q12.3_3,Q12.3_4,Q12.3_5,Q12.4_1,Q12.4_2,Q12.4_3,Q12.4_4,Q12.5_1,Q12.5_3,Q12.5_4,Q12.6_1,Q12.6_3,Q12.6_4,Q13.1,Q13.2,Q13.3,Q13.4,Q13.5_1,Q13.5_2,Q13.5_3,Q13.5_4,Q13.5_5,Q13.5_6,Q13.5_7,Q13.5_8,Q13.5_9,Q13.5_10,Q13.5_11,Q13.5_11_TEXT,Q13.6_1,Q13.6_2,Q13.6_3,Q13.6_4,Q13.6_5,Q13.6_6,Q13.6_7,Q13.6_8,Q13.6_8_TEXT,Q13.7,Q13.8_1,Q13.8_2,Q13.8_4,Q13.8_5,Q13.8_6,Q13.8_7,Q13.8_8,Q13.8_8_TEXT,Q13.9,Q13.10,Q13.11,Q13.12,Q13.13,Q13.13_TEXT,Q13.14,Q13.15,Q13.16,DO-BR-FL_33,DO-BR-FL_41,DO-BR-FL_40,DO-BR-FL_30,DO-BL-Opinioncredibility,DO-BL-EFSAReputationbarometer,survey.name
R_1ml5AWg3XJKUASl,Default Response Set,Anonymous,,,,0,3/19/2019 11:52,3/19/2019 12:12,0,1,1,Firefox,66,Windows NT 10.0,1280x1024,32.0.0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,1,,,,,,,1,Regional Policy,5,,1,10,10,9,10,10,10,10,13.941,16.43,17.056,4,,,,,,,,,,,,,1,9,1,9,9,1,9,3,3,3,9,3,8,8,1,,,,,,,,,,,,,,,,,1,1,0,0,16.526,0,1,11.382,11.382,25.621,1,1,35.414,35.414,52.681,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,5,5,8,9,6,1,7,7,8,,8,8,7,7,7,8,8,8,8,8,7,?,0,0,6.654,0,1,1,1,1,1,1,2,1,1,1,1,1,1,12,12,12,12,12,12,1,2,2,3,,,,,,,1,,,,,,,,,,,1,,,,2,1,,,,,,,,,1,,2,2,,2,I'm not sure I was competent to answer the questionnaire...but I did my best,,Opinion about EU - treatment,Case - treatment - high risk,,EFSA Reputation barometer,Q9.1|Q9.6|Q9.3|Q9.5|Q9.2|Q9.4|Q9.7,Q10.1|Q10.2|Q10.3|Q10.4|Q10.7|Q10.15|Q10.8|Q10.9|Q10.14|Q10.10|Q10.6|Q10.12|Q10.5|Q10.13|Q10.11,EFSA_survey_05
R_9ZGAI4T5kqIBOfv,Default Response Set,Anonymous,,,,0,3/19/2019 13:43,3/19/2019 14:09,0,1,1,Chrome,72.0.3626.121,Windows NT 10.0,1920x1080,-1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36",1,1,,,,,,,,2,,1,10,10,10,9,10,10,9,17.281,40.497,42.854,6,,,,,,,,,,,,,1,3,1,8,5,1,10,10,4,2,10,6,9,9,1,1,1,12.435,12.435,14.464,1,1,24.745,24.745,28.773,1,1,1.28,67.04,68.34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,8,10,9,8,1,8,8,9,,6,6,6,6,6,6,9,6,9,6,6,I don't have sufficient information to answer the question.,5.481,5.481,28.453,1,1,4,2,2,4,10,3,3,10,1,1,1,1,9,9,9,7,8,8,1,4,1,2,,,,,,1,,,,,,,,,,1,,1,,,,2,,,,,,,1,Croatian,2,,2,,2,,2,,,Opinion about EU - treatment,Case - treatment - low risk,,EFSA Reputation barometer,Q9.1|Q9.5|Q9.3|Q9.6|Q9.4|Q9.7|Q9.2,Q10.1|Q10.2|Q10.3|Q10.4|Q10.7|Q10.15|Q10.14|Q10.9|Q10.8|Q10.6|Q10.12|Q10.5|Q10.10|Q10.13|Q10.11,EFSA_survey_05
R_3I0GYDBVw7NJp1I,Default Response Set,Anonymous,,,,0,3/19/2019 20:42,3/19/2019 20:45,0,1,1,Safari iPhone,12,iPhone,375x812,-1,,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1,1,,,1,,,,,5,,1,9,9,9,9,9,9,9,4.712,25.71,27.433,10,,,,,,,,,,,,,1,9,1,9,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opinion about EU - treatment,,,,,,EFSA_survey_05
R_24XesWlVC6OnXs5,Default Response Set,Anonymous,,,,0,3/20/2019 15:42,3/20/2019 15:44,0,1,1,Chrome,72.0.3626.121,Windows NT 6.3,1920x1080,-1,,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36",1,,,1,,,,,,3,,,,,,,,,,,,,,1,7,7,6,,,,,0,0,14.205,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opinion about EU - control,,,,,,EFSA_survey_05
R_2UYDWJ2NS8XJDbB,Default Response Set,Anonymous,,,,0,3/27/2019 17:24,3/27/2019 17:49,1,1,1,Chrome,73.0.3683.86,Windows NT 10.0,1440x960,-1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",1,,,,1,,,,,5,,,,,,,,,,,,,,1,10,11,7,11,11,11,11,8.655,19.037,20.444,5,1,10,1,8,11,1,11,11,6,10,11,2,10,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,31.953,0,1,0,0,56.869,0,1,0,0,458.498,0,,,,,,,,,,,,,,,,,1,9,6,3,11,10,9,1,2,1,11,,11,11,9,10,11,11,11,11,11,11,11,not engaging enough directly with the citizens and consumers,4.702,80.712,91.655,4,1,10,11,9,10,12,11,2,12,1,4,2,6,4,1,3,1,1,1,1,2,1,3,,,,,,,,,,,1,Medicine,,,,1,,,,,,2,,,,,,,1,bulgarian,2,,2,,2,,2,,1,Opinion about EU - control,,Case - control - low risk,EFSA Reputation barometer,Q9.1|Q9.7|Q9.6|Q9.4|Q9.3|Q9.2|Q9.5,Q10.1|Q10.2|Q10.3|Q10.4|Q10.7|Q10.14|Q10.5|Q10.12|Q10.15|Q10.13|Q10.6|Q10.11|Q10.9|Q10.8|Q10.10,EFSA_survey_05
R_aibS1WsrJ17NFG9,Default Response Set,Anonymous,,,,0,3/28/2019 14:28,3/28/2019 14:44,1,1,1,Safari,12.0.3,Macintosh,1920x1080,-1,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.3 Safari/605.1.15",1,1,,1,1,,1,1,maritime transport,1,,1,8,10,8,8,10,11,9,8.845,23.741,26.452,5,,,,,,,,,,,,,1,6,1,9,9,1,7,9,11,7,8,7,13,13,1,,,,,,,,,,,,,,,,,1,1,0,0,39.953,0,1,0,0,78.744,0,1,0,0,58.109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,4,2,10,10,2,1,4,4,10,,9,9,10,6,10,9,10,11,11,7,9,researching food safety,1.781,26.325,30.228,3,1,9,9,5,10,9,3,1,9,6,6,6,2,7,7,7,7,7,7,1,1,2,3,,1,,,,,1,,,,,,1,,,1,,1,,,,2,,,,,1,,,,,1,,2,1,,,,1,Opinion about EU - treatment,Case - treatment - high risk,,EFSA Reputation barometer,Q9.1|Q9.6|Q9.5|Q9.3|Q9.4|Q9.7|Q9.2,Q10.1|Q10.2|Q10.3|Q10.4|Q10.9|Q10.15|Q10.12|Q10.7|Q10.6|Q10.5|Q10.13|Q10.10|Q10.14|Q10.8|Q10.11,EFSA_survey_05
R_1FPcOWtqnykF2EU,Default Response Set,Anonymous,,,,0,3/26/2019 10:06,3/26/2019 10:12,0,1,1,Chrome,73.0.3683.86,Windows NT 10.0,1536x864,-1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",1,,,1,,1,1,,,1,,1,10,9,9,10,10,10,10,2.918,15.61,17.351,5,,,,,,,,,,,,,1,3,1,2,2,1,9,9,7,10,8,9,8,8,1,,,,,,,,,,,,,,,,,1,1,0,0,9.582,0,1,2.136,2.136,10.239,1,1,2.68,6.64,13.476,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,6,6,6,6,6,1,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opinion about EU - treatment,Case - treatment - high risk,,EFSA Reputation barometer,Q9.1|Q9.7|Q9.2|Q9.5|Q9.4|Q9.6|Q9.3,Q10.1|Q10.2|Q10.3|Q10.4|Q10.8|Q10.15|Q10.14|Q10.9|Q10.13|Q10.6|Q10.11|Q10.7|Q10.10|Q10.12|Q10.5,EFSA_survey_05
R_1LpNQuvhviZF2cy,Default Response Set,Anonymous,,,,0,3/26/2019 13:41,3/26/2019 13:42,0,1,1,MSIE,11,Windows NT 10.0,1366x768,32.0.0,1,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; rv:11.0) like Gecko,1,,,,,,,1,Trade,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opinion about EU - treatment,,,,,,EFSA_survey_05
R_3dRl26rY18CW9sf,Default Response Set,Anonymous,,,,0,3/26/2019 16:35,3/26/2019 16:45,0,1,1,Chrome,73.0.3683.86,Windows NT 10.0,1920x1080,-1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",1,1,,1,,,,1,consumer policy,3,,1,9,5,10,12,10,12,10,8.877,14.637,15.361,4,,,,,,,,,,,,,1,1,1,2,1,1,10,10,10,8,10,8,13,13,1,1,1,0,0,16.115,0,1,0,0,6.499,0,1,0,0,39.558,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,5,5,10,6,6,1,9,5,7,,6,6,6,6,9,6,6,10,9,6,6,scientific based guidance,6.57,6.57,21.426,1,1,5,12,12,10,5,12,8,10,1,1,1,3,12,12,12,12,12,12,1,3,2,3,,,,,,,1,,,,,,,,1,,,,,,,2,,,,,1,,,,2,,1,,2,,1,,,Opinion about EU - treatment,Case - treatment - low risk,,EFSA Reputation barometer,Q9.1|Q9.7|Q9.5|Q9.3|Q9.2|Q9.4|Q9.6,Q10.1|Q10.2|Q10.3|Q10.4|Q10.8|Q10.15|Q10.11|Q10.6|Q10.10|Q10.7|Q10.13|Q10.5|Q10.14|Q10.12|Q10.9,EFSA_survey_05
R_1jjHRxkmuYbdM0T,Default Response Set,Anonymous,,,,0,3/28/2019 17:41,3/28/2019 17:46,0,1,1,Safari iPhone,12,iPhone,375x667,-1,,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1,1,,,,,1,1,Trade,3,,,,,,,,,,,,,,1,9,9,7,12,12,8,7,3.693,21.557,23.872,11,1,2,1,3,3,1,6,2,6,7,8,6,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2.692,2.692,3.554,1,1,8.237,8.97,10.984,2,1,7.508,13.176,13.955,4,,,,,,,,,,,,,,,,,1,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opinion about EU - control,,Case - control - low risk,EFSA Reputation barometer,Q9.1|Q9.4|Q9.5|Q9.7|Q9.3|Q9.2|Q9.6,Q10.1|Q10.2|Q10.3|Q10.4|Q10.6|Q10.14|Q10.5|Q10.15|Q10.7|Q10.13|Q10.8|Q10.11|Q10.10|Q10.9|Q10.12,EFSA_survey_05
R_1gehYllU2vAr6vx,Default Response Set,Anonymous,,,,0,3/29/2019 13:20,3/29/2019 13:33,0,1,1,Firefox,66,Windows NT 6.1,1920x1080,32.0.0,,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,1,,,1,,,,,,4,,1,10,10,6,8,12,12,12,7.21,15.649,16.96,5,,,,,,,,,,,,,1,10,1,11,10,1,8,1,8,1,9,1,8,1,1,,,,,,,,,,,,,,,,,1,1,0,0,9.522,0,1,0,0,4.988,0,1,0,0,15.779,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,8,8,8,8,9,1,7,11,8,,9,4,11,6,5,6,6,11,5,4,5,not identifying concern for consumers when there is an uncertainty due to missing data,235.366,289.027,292.158,7,1,8,8,8,11,11,12,11,11,1,1,1,1,8,8,8,9,11,11,1,4,1,2,1,,,,,,,,,,,,,,1,,,,,,,2,,,,1,,,,,,1,,2,2,,2,,,Opinion about EU - treatment,Case - treatment - high risk,,EFSA Reputation barometer,Q9.1|Q9.4|Q9.2|Q9.5|Q9.6|Q9.3|Q9.7,Q10.1|Q10.2|Q10.3|Q10.4|Q10.14|Q10.6|Q10.11|Q10.13|Q10.15|Q10.9|Q10.5|Q10.10|Q10.8|Q10.7|Q10.12,EFSA_survey_05
R_25syFGnGf5nnoWc,Default Response Set,Anonymous,,,,0,4/2/2019 14:27,4/2/2019 14:39,0,1,1,Chrome,73.0.3683.86,Windows NT 6.1,1920x1080,-1,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",1,,1,,,,,,,3,,1,10,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opinion about EU - treatment,,,,,,EFSA_survey_05
R_2VJYD3zDsGMpjvH,Default Response Set,Anonymous,,,,0,3/19/2019 11:46,3/19/2019 11:46,0,1,1,Chrome,72.0.3626.121,Windows NT 10.0,1920x1080,-1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EFSA_survey_general_English
R_2wbLARsHqoM6AmE,Default Response Set,Anonymous,,,,0,4/2/2019 15:29,4/2/2019 15:44,0,1,1,Chrome,67.0.3396.87,Android 9,412x846,-1,,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G965F Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.0 Chrome/67.0.3396.87 Mobile Safari/537.36",1,,,,,1,,,,4,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opinion about EU - control,,,,,,EFSA_survey_general_English
R_3gXGZVCZg74evIa,Default Response Set,Anonymous,,,,0,4/10/2019 12:41,4/10/2019 12:56,1,1,1,Chrome,71.0.3578.98,Windows NT 10.0,1920x1080,-1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1,,,,,,,1,,5,,,,,,,,,,,,,,1,9,6,6,12,12,12,12,6.539,13.218,13.611,5,1,11,1,11,11,1,6,1,6,2,5,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,16.682,0,1,0,0,9.302,0,1,0,0,8.967,0,,,,,,,,,,,,,,,,,1,11,6,11,1,3,3,1,8,10,6,,6,4,6,6,6,6,6,6,6,6,6,Maintaining standards to avoid food crisis,4.615,171.993,174.579,8,1,12,12,12,12,7,1,1,7,1,1,1,1,7,7,7,10,10,10,1,2,1,3,,,,,,,,,,,1,,,,,,,1,1,,,2,,,,,,,1,,2,,2,,1,,,,1,Opinion about EU - control,,Case - control - low risk,EFSA Reputation barometer,Q9.1|Q9.2|Q9.4|Q9.5|Q9.7|Q9.6|Q9.3,Q10.1|Q10.2|Q10.3|Q10.4|Q10.7|Q10.8|Q10.14|Q10.10|Q10.5|Q10.12|Q10.13|Q10.6|Q10.11|Q10.15|Q10.9,EFSA_survey_general_English
R_246jsVHsWf6Pvco,Default Response Set,Anonymous,,,,0,3/5/2019 16:43,3/5/2019 16:56,1,1,1,Firefox,65,Windows NT 6.3,1920x1080,32.0.0,,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:65.0) Gecko/20100101 Firefox/65.0,1,,,,,,,1,Consumer policy,5,,,,,,,,,,,,,,1,10,10,8,8,10,10,11,7.425,13.405,14.634,4,1,10,1,10,11,1,8,1,8,6,6,1,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,21.471,0,1,0,0,38.346,0,1,0,0,81.747,0,1,10,3,2,11,11,1,1,8,10,9,,9,8,8,6,8,6,9,11,9,6,7,having too many industry representatives serving as experts in its bodies.,0,0,37.494,0,1,7,8,9,9,7,10,10,10,2,3,3,3,12,7,7,7,9,8,1,2,2,3,,,,,,,1,,,,,,,,,1,,,,,,2,1,1,,,,,,,,1,,2,2,,2,No.,1,Opinion about EU - control,,Case - control - high risk,EFSA Reputation barometer,Q9.1|Q9.7|Q9.2|Q9.3|Q9.5|Q9.6|Q9.4,Q10.1|Q10.2|Q10.3|Q10.4|Q10.12|Q10.11|Q10.5|Q10.7|Q10.9|Q10.6|Q10.13|Q10.8|Q10.10|Q10.15|Q10.14,EFSA_survey_general_nonEnglish
R_2QXnMf0EvhNTd2b,Default Response Set,Anonymous,,,,0,3/4/2019 13:57,3/4/2019 15:04,0,1,1,Firefox,65,Windows NT 6.1,1366x768,-1,,Mozilla/5.0 (Windows NT 6.1; rv:65.0) Gecko/20100101 Firefox/65.0,1,,,1,,,,,,7,Interbranch organization,,,,,,,,,,,,,1,10,9,6,12,11,10,12,9.429,19.586,21.393,5,1,11,1,11,11,1,9,9,10,10,10,1,13,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10.387,10.387,12.092,1,1,2.379,3.283,5.151,2,1,5.565,6.361,7.85,2,1,8,6,5,10,7,7,1,11,4,9,,6,6,11,9,9,9,9,9,9,9,10,food safety and security,4.129,5.17,16.4,2,1,8,12,4,10,9,12,12,11,3,1,1,3,7,7,7,12,12,12,1,2,2,4,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,2,2,,2,,,Opinion about EU - control,,Case - control - high risk,EFSA Reputation barometer,Q9.1|Q9.5|Q9.3|Q9.7|Q9.6|Q9.2|Q9.4,Q10.1|Q10.2|Q10.3|Q10.4|Q10.9|Q10.12|Q10.8|Q10.5|Q10.11|Q10.13|Q10.7|Q10.6|Q10.10|Q10.14|Q10.15,EFSA_survey_general_nonEnglish
R_3e4vkIHNrQVSqZT,Default Response Set,Anonymous,,,,0,2/22/2019 12:24,2/22/2019 12:34,1,1,1,Chrome,72.0.3626.109,Windows NT 10.0,1920x1080,-1,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36",1,1,,,,,1,,,5,,1,10,9,8,11,10,10,10,4.977,15.383,16.021,6,,,,,,,,,,,,,1,8,1,10,10,1,8,4,9,4,11,8,8,9,1,,,,,,,,,,,,,,,,,1,1,0,0,12.345,0,1,1.481,28.312,30.133,20,1,3.913,56.983,68.612,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,3,8,9,10,6,1,7,7,8,,10,9,11,10,11,10,10,11,11,9,10,"high standards, competence.",1.356,82.644,102.481,7,1,11,9,10,9,8,12,7,7,3,1,2,2,5,9,8,4,9,9,1,1,1,3,,,,,,,1,,,,,,,,1,1,,1,,,,1,,,,,,,,,,1,,1,2,,2,,1,Opinion about EU - treatment,Case - treatment - high risk,,EFSA Reputation barometer,Q9.1|Q9.2|Q9.3|Q9.6|Q9.5|Q9.4|Q9.7,Q10.1|Q10.2|Q10.3|Q10.4|Q10.6|Q10.11|Q10.13|Q10.10|Q10.12|Q10.7|Q10.15|Q10.5|Q10.9|Q10.8|Q10.14,EFSA_survey_personal_English
R_3fwsuusD6RuksEs,Default Response Set,Anonymous,,,,0,2/22/2019 16:59,2/22/2019 17:11,1,1,1,Edge,17.17134,Windows NT 10.0,1536x864,-1,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",1,1,,1,,,,,,5,,,,,,,,,,,,,,1,9,7,1,10,8,8,10,6.861,24.658,25.663,5,1,11,1,11,10,1,6,3,6,2,7,2,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,20.359,0,1,12.585,12.585,15.019,1,1,13.312,13.312,37.168,1,1,8,8,7,9,8,6,1,9,11,7,,10,10,10,10,9,8,9,9,10,8,8,Being bullied by industry,7.859,7.859,21.428,1,1,11,12,8,12,10,7,8,5,3,2,3,1,8,10,7,7,10,9,1,3,1,3,,,1,,,,,,,,,,,,,1,,,,,,2,,,,,,,1,hebrew,,1,,2,2,,2,,1,Opinion about EU - control,,Case - control - high risk,EFSA Reputation barometer,Q9.1|Q9.7|Q9.4|Q9.5|Q9.2|Q9.6|Q9.3,Q10.1|Q10.2|Q10.3|Q10.4|Q10.9|Q10.13|Q10.5|Q10.8|Q10.7|Q10.15|Q10.6|Q10.14|Q10.12|Q10.10|Q10.11,EFSA_survey_personal_English
R_8IZhs2BvE6sy0wN,Default Response Set,Anonymous,,,,0,2/25/2019 21:49,2/25/2019 22:06,1,1,1,Safari,12.0.3,Macintosh,1440x900,-1,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.3 Safari/605.1.15",1,1,,1,1,,1,,,7,Law Firm,1,10,3,6,9,11,11,11,22.145,31.473,36.502,4,,,,,,,,,,,,,1,4,1,3,5,1,7,5,6,9,6,3,10,10,1,,,,,,,,,,,,,,,,,1,1,0,0,19.05,0,1,0,0,17.5,0,1,0,0,71.562,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,3,3,9,9,3,1,5,3,8,,9,9,9,8,9,9,9,10,9,8,8,"being expert and independent, yet sometimes abusive ",3.63,3.63,40.436,1,1,9,10,11,11,1,1,1,1,2,2,3,4,9,8,8,5,3,3,1,5,1,3,,1,,,,,,,,,,,,,,1,,,,,,2,,,,,,,1,Greek,,1,,2,2,,2,,1,Opinion about EU - treatment,Case - treatment - high risk,,EFSA Reputation barometer,Q9.1|Q9.4|Q9.6|Q9.3|Q9.7|Q9.2|Q9.5,Q10.1|Q10.2|Q10.3|Q10.4|Q10.12|Q10.14|Q10.8|Q10.5|Q10.13|Q10.10|Q10.6|Q10.9|Q10.7|Q10.11|Q10.15,EFSA_survey_personal_English
